category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,age,trans_hour,trans_dayofweek,distance_km
gas_transport,76.78,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,33.599371000000005,-115.602931,0,64,6,4,69.27408545611871
misc_pos,2.27,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",39.937623,-110.99734,0,29,19,5,63.96900254765729
personal_care,104.73,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,33.560173,-118.406425,0,52,12,3,80.54427778468119
gas_transport,60.63,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",34.509676,-112.743849,0,62,0,6,110.1619616785158
food_dining,103.42,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.803308,-122.705566,0,60,15,1,95.5764487495652
entertainment,82.89,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,34.828921,-106.117726,0,43,16,6,54.492374375865914
gas_transport,60.97,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.10036,-117.229741,0,53,6,2,85.19862271179582
personal_care,75.62,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.647735,-110.121604,0,38,20,5,65.96600813914219
shopping_net,6.3,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.110959,-104.277768,0,44,23,0,82.78210741655622
misc_pos,16.82,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.968325,-111.252746,0,31,1,6,76.9083580272127
shopping_net,5.21,Wales,AK,64.7556,-165.6723,145,"Administrator, education",64.07905500000001,-165.577191,0,81,11,2,75.36683099191787
grocery_pos,88.12,Aurora,CO,39.6662,-104.835,389246,"Scientist, marine",38.686326,-103.900165,0,50,0,6,135.5158089566545
home,57.35,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.979825,-92.436049,0,32,19,6,80.08913606267728
food_dining,1.67,June Lake,CA,37.7773,-119.0825,633,Health service manager,38.394008,-119.162907,0,91,13,2,68.9349318237575
shopping_net,7.91,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",42.027551,-111.908018,0,51,5,6,131.51501219464876
misc_pos,1.34,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.070465000000006,-105.964378,0,47,19,1,13.018855898459153
health_fitness,23.82,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",36.857378,-106.104362,0,31,22,6,60.43792161869218
shopping_pos,3.99,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.809544,-94.003613,0,65,4,5,75.91297667373908
home,15.71,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",34.627586,-117.417639,0,25,13,5,116.70252861238406
home,57.75,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",37.243369,-105.427536,0,30,13,0,64.3192817484547
shopping_pos,7.76,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.227733,-106.277747,0,51,8,1,90.07686237682815
home,19.57,Burlington,WA,48.4786,-122.3345,14871,Public house manager,48.570263,-121.407882,0,45,13,2,68.99682448299599
health_fitness,21.74,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,48.046484,-121.833945,0,35,21,6,62.467877306747305
shopping_pos,6.47,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.750055,-106.046679,0,57,4,6,75.09596206941532
home,163.17,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.599312,-104.2479,0,44,16,6,64.81518631909732
personal_care,94.72,Moab,UT,38.5677,-109.5271,9772,Location manager,39.528045,-109.29795,0,29,16,5,108.60340396074305
gas_transport,71.95,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.663806,-91.207317,0,35,6,6,75.90913869580702
grocery_pos,120.73,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,39.747399,-97.29609,0,63,0,6,82.91512594812167
food_dining,56.83,Alva,WY,44.6873,-104.4414,110,"Administrator, local government",45.478851,-104.474841,0,46,20,1,88.05560423219218
shopping_net,106.07,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,38.09094,-121.455723,0,33,3,4,83.29115608428383
kids_pets,85.96,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.656943,-104.980615,0,51,16,3,84.42170654828348
misc_pos,3.18,Redford,MO,37.3272,-91.0243,241,Investment analyst,38.050034,-91.132677,0,46,22,5,80.93922272193423
food_dining,53.97,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,33.259514,-118.48307,0,52,2,4,104.04405418098365
misc_pos,8.23,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.256618,-122.451333,0,60,10,6,32.92932737110768
gas_transport,63.81,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.239498,-123.215439,0,37,8,1,45.587062903367546
grocery_pos,101.92,Syracuse,MO,38.6547,-92.8929,628,"Radiographer, diagnostic",37.733076,-92.772375,0,57,9,0,103.01972960347227
food_dining,59.46,Carroll,NE,42.277,-97.1926,566,Metallurgist,42.861855,-97.57219,0,45,23,4,72.07989730638066
gas_transport,81.28,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.845696999999994,-117.244418,0,36,8,6,97.35949424410752
grocery_pos,98.85,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,39.28459,-89.414423,0,34,6,0,126.92878563577614
misc_net,26.93,Camden,MO,39.2048,-94.0259,464,Colour technologist,39.267687,-94.867463,0,61,3,4,72.81623847027406
food_dining,62.57,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",36.480893,-93.801344,0,40,16,3,71.37277558333476
gas_transport,106.73,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.017365000000005,-90.943802,0,45,7,5,35.18260423694365
home,63.64,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.988119,-111.611425,0,37,14,2,62.686717659963534
grocery_pos,104.17,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,41.949638,-124.503845,0,91,4,5,97.4729894091045
travel,8.97,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.548648,-112.602469,0,84,19,5,59.862765760789294
grocery_net,75.54,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",45.163668,-123.745929,0,52,8,6,87.1780053150036
grocery_pos,112.35,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.632864,-116.906076,0,50,4,4,74.59194314742598
misc_pos,2.5,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.58039,-105.174169,0,58,0,6,65.07833796743877
entertainment,7.81,Cardwell,MO,36.0434,-90.2907,1120,Television floor manager,36.133585,-90.834063,0,62,20,2,49.8443724306533
kids_pets,52.46,American Fork,UT,40.3928,-111.7941,42384,Futures trader,40.936363,-110.816864,0,26,13,3,102.21003423890357
shopping_pos,8.87,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,46.737944,-120.276601,0,50,11,0,83.75611174000512
kids_pets,21.52,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.817296,-106.300989,0,46,14,1,86.92764083405835
grocery_pos,93.03,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.347146,-93.785699,0,34,2,2,68.81489314140495
entertainment,8.3,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,39.944502,-98.409281,0,63,15,6,40.67885593276102
food_dining,14.81,Mound City,MO,40.1362,-95.2138,1631,Architect,41.087863,-96.211141,0,67,18,4,135.221391550691
gas_transport,50.59,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.695102,-109.346053,0,32,10,1,80.68800394186027
home,1.8,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,45.323466,-121.835423,0,84,18,3,38.73043626800504
personal_care,18.65,Rock Springs,WY,41.606,-109.23,27971,Music therapist,42.490117,-108.252824,0,35,19,0,127.17932833114382
grocery_pos,94.06,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",41.37476,-96.231058,0,46,11,1,38.35155910338284
home,197.52,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,37.872191,-89.59157900000001,0,35,12,1,93.2284197884182
health_fitness,76.91,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.33925,-121.309118,0,60,17,2,110.16728040345993
shopping_pos,8.19,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",42.219034,-98.030832,0,39,20,1,101.74239250113861
grocery_net,92.07,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.130677,-106.488215,0,48,9,4,41.245960571562925
personal_care,48.52,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.260032,-109.56779,0,32,12,0,29.210589808667603
grocery_pos,91.17,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.111523,-106.398359,0,46,9,1,108.25932298924677
shopping_net,3.65,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.609328999999995,-106.569418,0,19,16,3,86.97842787093907
gas_transport,64.63,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",33.399801000000004,-119.288684,0,59,11,2,101.56088965560225
kids_pets,33.44,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.780574,-93.138885,0,31,16,3,68.26824175916732
shopping_net,5.73,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.874888,-111.163481,0,32,15,1,46.410373483974745
shopping_net,66.14,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,43.649399,-122.686999,0,54,4,1,31.12134141779774
shopping_pos,3.07,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,46.301861,-121.855302,0,84,4,5,70.15606590596951
grocery_pos,91.64,Carroll,NE,42.277,-97.1926,566,Metallurgist,42.102445,-97.654528,0,44,3,4,42.72066168066043
shopping_net,10.21,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.571375,-117.757279,0,36,19,4,78.37739207868105
shopping_pos,8.14,Burbank,WA,46.1966,-118.9017,3684,Musician,46.61804,-118.513914,0,37,21,6,55.498074992546044
grocery_pos,101.32,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",36.225695,-92.59965,0,40,0,0,63.08998746779248
shopping_net,5.25,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,32.884868,-111.723135,0,85,11,6,77.01545735890465
grocery_pos,118.55,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.522186,-123.151758,0,62,9,3,18.02262766655841
shopping_net,16.57,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,39.497803000000005,-122.246372,0,46,23,0,77.48604748672722
health_fitness,21.5,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",36.236882,-105.874282,0,30,19,6,59.8923607923803
travel,5.87,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,39.53109,-89.47111600000001,0,60,21,2,132.1917426884197
misc_pos,7.91,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",40.094104,-124.303726,0,90,8,0,70.73121148035872
food_dining,84.82,Gardiner,OR,43.7857,-124.1437,260,"Engineer, maintenance",42.793295,-124.296376,0,62,17,1,111.04009166742439
home,62.65,San Diego,CA,33.0067,-117.069,1241364,"Pharmacist, hospital",33.343404,-116.864445,0,59,16,2,42.00215229157399
health_fitness,8.23,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,35.542072999999995,-117.358783,0,57,23,4,123.70706089112684
food_dining,45.81,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.122883,-118.536756,0,46,21,0,96.71551275469024
personal_care,7.55,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.436225,-123.235329,0,61,23,4,27.442158221581867
health_fitness,12.13,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.888756,-105.760742,0,32,15,6,56.692103910722274
grocery_pos,115.63,Redford,MO,37.3272,-91.0243,241,Investment analyst,38.312464,-90.724269,0,46,7,0,112.68132488469763
shopping_pos,5.59,Newhall,CA,34.3795,-118.523,34882,Health physicist,35.280684,-118.932298,0,47,12,0,106.94408273626283
personal_care,7.11,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,44.842378,-123.040964,0,54,19,1,104.52090672833155
entertainment,8.45,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,33.448928,-116.81693,0,52,10,1,84.97970312672936
shopping_net,1.58,Westerville,NE,41.4193,-99.3844,73,Product designer,41.911362,-100.062198,0,85,0,6,78.50875277674103
shopping_pos,76.14,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,33.073584000000004,-116.125755,0,65,10,3,74.1357051246559
misc_net,7.73,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.11898,-108.648141,0,33,17,2,23.83218615484167
gas_transport,31.03,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,48.108527,-116.413201,0,20,6,0,110.05952577517273
grocery_pos,48.65,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.159196,-117.98725,0,45,1,6,29.513929211093163
shopping_pos,16.85,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,32.870071,-110.998306,0,84,5,0,116.84351396094601
health_fitness,22.7,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,33.64356,-115.441506,0,65,18,0,83.3555310498604
entertainment,3.88,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.847283,-122.858078,0,61,21,4,106.57346990400853
shopping_net,8.05,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.041582,-108.755892,0,31,22,3,74.36208185617191
grocery_pos,185.37,Burbank,WA,46.1966,-118.9017,3684,Musician,45.743182,-119.05326200000002,0,37,3,2,51.76053735316605
misc_pos,2.01,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.27909,-108.640028,0,32,19,3,89.63275616225548
health_fitness,78.49,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,38.209361,-120.86318500000002,0,33,14,0,38.53365069339403
personal_care,31.68,Mound City,MO,40.1362,-95.2138,1631,Architect,40.83433,-96.069426,0,67,19,5,106.12341932827202
shopping_pos,1.22,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,38.138013,-104.565595,0,32,17,4,13.596422824435312
misc_pos,6.51,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.489201,-117.459905,0,41,18,6,86.29810373078979
misc_net,2.01,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),38.869277,-121.628284,0,52,10,0,134.98187032115365
misc_net,9.76,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.929555,-122.369496,0,22,20,6,83.85203597082678
home,118.4,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,38.774959,-122.338182,0,54,15,0,86.33125749961641
grocery_net,4.8,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,33.338655,-112.986449,0,20,3,0,96.18424800353192
shopping_pos,4.49,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",41.136757,-96.207205,0,45,14,4,61.997132761166036
shopping_pos,179.19,Mound City,MO,40.1362,-95.2138,1631,Architect,40.209405,-94.350836,0,67,1,2,73.77129651533812
grocery_pos,129.7,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),41.790862,-96.541623,0,91,4,5,38.31923784363396
food_dining,10.3,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",43.938198,-109.125518,0,26,18,6,125.01978060311599
misc_net,5.34,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.047314,-118.241917,0,40,17,4,93.48647597752027
gas_transport,40.92,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.231084,-93.20633,0,33,7,0,95.92801924093592
health_fitness,50.68,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.851993,-116.567274,0,48,23,6,25.019839110770384
home,71.26,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.100308,-93.304081,0,44,12,5,35.672954289850246
grocery_net,54.8,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),41.424275,-110.915678,0,39,4,0,75.32163930012595
entertainment,49.29,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",34.337036,-112.371306,0,62,14,4,109.21665299946127
home,191.61,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.966928,-104.672363,0,44,20,3,49.75065358991298
travel,2.18,Los Angeles,CA,34.0443,-118.2509,2383912,"Journalist, newspaper",34.212168,-118.376395,0,60,14,6,21.951149048221268
gas_transport,73.19,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,38.921678,-93.19379,0,46,1,6,98.56274952073038
home,14.43,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,38.32925,-121.133476,0,22,15,0,125.19369033257371
travel,4.03,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.788836,-118.294851,0,42,17,1,100.37683849324058
food_dining,199.78,Valentine,NE,42.8062,-100.6215,4005,Network engineer,43.649157,-101.400785,0,74,23,4,113.01303208431258
gas_transport,76.95,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.567625,-105.3267,0,30,6,2,92.64323997855185
personal_care,151.17,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.386466,-122.043827,0,66,20,0,122.1232026171732
grocery_pos,100.43,Wales,AK,64.7556,-165.6723,145,"Administrator, education",65.295682,-165.609781,0,80,10,1,60.12605456682832
grocery_pos,167.04,Mound City,MO,40.1362,-95.2138,1631,Architect,40.254328,-95.158721,0,66,2,5,13.943453897264146
grocery_pos,123.26,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",39.923372,-98.011813,0,78,7,5,74.34129451483408
personal_care,1.82,Conway,WA,48.34,-122.3456,85,"Research officer, political party",47.543046,-121.449001,0,36,19,1,110.96399223025412
personal_care,26.88,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.418791,-118.132935,0,41,15,0,59.3123499462093
home,47.99,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",41.157702,-124.750694,0,90,22,5,65.59079431166465
health_fitness,6.01,Los Angeles,CA,34.0443,-118.2509,2383912,"Journalist, newspaper",34.843995,-117.735275,0,60,14,2,100.71096765370682
home,48.29,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",38.672587,-123.292102,0,28,19,3,131.44331075827876
home,22.1,Huslia,AK,65.6899,-156.292,277,"Engineer, civil (consulting)",66.383367,-157.129624,0,54,12,6,85.88755479384568
personal_care,15.15,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",40.782533,-124.555025,0,90,18,3,29.106034649236733
shopping_net,54.31,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,41.13166,-98.483718,0,69,6,4,76.67870506481812
grocery_net,63.09,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",34.895364,-106.337173,0,31,4,5,27.24556347174288
kids_pets,7.59,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",42.404435,-105.32365,0,32,12,4,109.68854465370593
shopping_pos,132.74,Carroll,NE,42.277,-97.1926,566,Metallurgist,42.801404,-98.024889,0,45,8,3,89.72088411899144
kids_pets,133.55,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.213075,-118.061578,0,42,23,0,75.82249793354924
kids_pets,25.75,Mesa,ID,44.6255,-116.4493,129,Cartographer,45.133281,-115.519219,0,53,16,6,92.51068955472236
gas_transport,56.17,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,33.246958,-117.704451,0,61,2,1,64.92521522970891
entertainment,29.13,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,33.139625,-112.901441,0,20,12,1,104.39428875583266
entertainment,2.83,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,42.596189,-113.261556,0,58,9,0,94.19236471415917
home,82.11,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.021822,-104.772469,0,41,14,2,79.46920953346478
shopping_net,2.84,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.165839,-106.61786200000002,0,51,4,5,78.59775732135593
gas_transport,27.68,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,40.977333,-97.076427,0,63,9,4,120.28176959951077
gas_transport,53.82,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,37.926648,-94.543311,0,31,9,6,112.49024979008816
food_dining,2.18,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.113255,-122.69911,0,35,14,5,36.351507835643844
